Run,SRA,Model,Assay,LibrarySelection,Class,Part of microRNAOme 1,CellType,batch,group,Total_reads,Total Filtered reads,Trimmed Reads (unique),All_miRNA_Reads,Filtered_miRNA_Reads,Unique_miRNAs,Hairpin miRNAs Reads,mature tRNA Reads,primary tRNA Reads,snoRNA Reads,rRNA Reads,Other ncRNA reads,mRNA Reads,Remaining Reads,Experiment,BioProject,Sample,BioSample,CenterName,DOI,PMID
DRR041476,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Endothelial,No,Endothelial_cell_umbilical_vein,159,20,1842733,1735879,114958,535617,531485,484,2190,77963,7358,61691,791527,55225,17656,186652,DRX037110,PRJDB2675,DRS008123,SAMD00004928,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041484,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Endothelial,No,Endothelial_cell_umbilical_vein,159,20,1970014,1796579,111695,826243,822393,520,2605,138926,9788,77297,475198,81532,17800,167190,DRX037118,PRJDB2675,DRS008127,SAMD00004806,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041491,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Endothelial,No,Endothelial_cell_umbilical_vein,159,20,720427,631366,59805,255228,253743,395,979,44603,4922,30236,177122,33551,8676,76049,DRX037125,PRJDB2675,DRS008128,SAMD00005126,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041496,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Endothelial,No,Endothelial_cell_umbilical_vein,159,20,2250806,1861714,119765,845823,841587,533,2668,118973,10295,72078,534261,82113,15189,180314,DRX037130,PRJDB2675,DRS008126,SAMD00004785,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
SRR10063457,SRP220198,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Endothelial,No,Endothelial_cell_umbilical_vein,150,20,2765734,2317415,240941,298649,294106,335,722,151205,2342,1533,330043,20524,5622,1506775,SRX6797341,PRJNA563721,SRS5339184,SAMN12687146,GEO,DOI: 10.1093/cvr/cvaa219,32683448
SRR10063458,SRP220198,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Endothelial,No,Endothelial_cell_umbilical_vein,150,20,2759615,2317636,232977,297290,293075,352,705,151578,2516,1468,327729,20247,5971,1510132,SRX6797341,PRJNA563721,SRS5339184,SAMN12687146,GEO,DOI: 10.1093/cvr/cvaa219,32683448
SRR10063459,SRP220198,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Endothelial,No,Endothelial_cell_umbilical_vein,150,20,3921157,3283141,132302,438440,436252,412,1184,251713,4903,2477,510191,31681,11305,2031247,SRX6797341,PRJNA563721,SRS5339184,SAMN12687146,GEO,DOI: 10.1093/cvr/cvaa219,32683448
SRR10063460,SRP220198,NextSeq 500,miRNA-Seq,size fractionation,Endothelial,No,Endothelial_cell_umbilical_vein,150,20,31865352,29368484,2193069,9575554,9542321,703,26349,5467169,280363,194210,7085962,2211728,253361,4273788,SRX6797342,PRJNA563721,SRS5339185,SAMN12687145,GEO,DOI: 10.1093/cvr/cvaa219,32683448
SRR10063461,SRP220198,NextSeq 500,miRNA-Seq,size fractionation,Endothelial,No,Endothelial_cell_umbilical_vein,150,20,24711923,21615092,1918240,6249262,6216443,666,15259,3942024,145255,152006,6082548,1261761,210619,3556358,SRX6797343,PRJNA563721,SRS5339186,SAMN12687144,GEO,DOI: 10.1093/cvr/cvaa219,32683448
SRR10063462,SRP220198,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Endothelial,No,Endothelial_cell_umbilical_vein,150,20,2646233,2142946,233456,313538,309330,341,430,156097,1993,1490,463306,24917,5123,1176052,SRX6797344,PRJNA563721,SRS5339187,SAMN12687143,GEO,DOI: 10.1093/cvr/cvaa219,32683448
SRR10063463,SRP220198,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Endothelial,No,Endothelial_cell_umbilical_vein,150,20,2632317,2134740,222965,312252,308302,354,477,155812,2016,1349,458582,24600,5402,1174250,SRX6797344,PRJNA563721,SRS5339187,SAMN12687143,GEO,DOI: 10.1093/cvr/cvaa219,32683448
SRR10063464,SRP220198,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Endothelial,No,Endothelial_cell_umbilical_vein,150,20,4090315,3288268,136423,508403,506365,408,852,283144,4444,2642,792445,43796,11515,1641027,SRX6797344,PRJNA563721,SRS5339187,SAMN12687143,GEO,DOI: 10.1093/cvr/cvaa219,32683448
SRR10063465,SRP220198,NextSeq 500,miRNA-Seq,size fractionation,Endothelial,No,Endothelial_cell_umbilical_vein,150,20,23679588,21669873,1522295,7106576,7083280,658,13365,4199562,202223,126794,5948525,894509,191911,2986408,SRX6797345,PRJNA563721,SRS5339188,SAMN12687142,GEO,DOI: 10.1093/cvr/cvaa219,32683448
SRR10063466,SRP220198,NextSeq 500,miRNA-Seq,size fractionation,Endothelial,No,Endothelial_cell_umbilical_vein,150,20,31066943,26787235,2193348,7116756,7075449,681,14344,5430679,165062,190515,8213150,1436730,258320,3961679,SRX6797346,PRJNA563721,SRS5339189,SAMN12687141,GEO,DOI: 10.1093/cvr/cvaa219,32683448
SRR10063467,SRP220198,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Endothelial,No,Endothelial_cell_umbilical_vein,150,20,2589285,2315746,188603,155422,152798,283,438,71339,1225,716,138969,10333,4134,1933170,SRX6797347,PRJNA563721,SRS5339190,SAMN12687139,GEO,DOI: 10.1093/cvr/cvaa219,32683448
SRR10063468,SRP220198,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Endothelial,No,Endothelial_cell_umbilical_vein,150,20,2582097,2311867,178978,155491,152784,298,437,70683,1322,710,138239,10115,4475,1930395,SRX6797347,PRJNA563721,SRS5339190,SAMN12687139,GEO,DOI: 10.1093/cvr/cvaa219,32683448
SRR10063469,SRP220198,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Endothelial,No,Endothelial_cell_umbilical_vein,150,20,3889286,3473393,99972,249002,247072,348,761,125322,2775,1227,227612,16365,9016,2841313,SRX6797347,PRJNA563721,SRS5339190,SAMN12687139,GEO,DOI: 10.1093/cvr/cvaa219,32683448
SRR10063470,SRP220198,NextSeq 500,miRNA-Seq,size fractionation,Endothelial,No,Endothelial_cell_umbilical_vein,150,20,8004705,7442887,547296,3221302,3213732,519,7076,1345605,92881,50197,1613291,285002,75894,751639,SRX6797348,PRJNA563721,SRS5339191,SAMN12687137,GEO,DOI: 10.1093/cvr/cvaa219,32683448
SRR10063471,SRP220198,NextSeq 500,miRNA-Seq,size fractionation,Endothelial,No,Endothelial_cell_umbilical_vein,150,20,6846015,5846763,552088,1946433,1935689,483,4132,1212008,32473,34038,1663075,248413,61186,645005,SRX6797349,PRJNA563721,SRS5339192,SAMN12687135,GEO,DOI: 10.1093/cvr/cvaa219,32683448
SRR10063472,SRP220198,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Endothelial,No,Endothelial_cell_umbilical_vein,150,20,3158452,2489557,283232,374876,369327,355,617,209128,2805,1935,500362,34155,11628,1354051,SRX6797383,PRJNA563721,SRS5339226,SAMN12687134,GEO,DOI: 10.1093/cvr/cvaa219,32683448
SRR10063473,SRP220198,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Endothelial,No,Endothelial_cell_umbilical_vein,150,20,3180963,2510867,270332,379653,375041,359,676,212138,3011,1993,503600,34350,12549,1362897,SRX6797383,PRJNA563721,SRS5339226,SAMN12687134,GEO,DOI: 10.1093/cvr/cvaa219,32683448
SRR1532971,SRP045111,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,SRR1532971,CD4_lymphocyte,50,4,22521562,20204291,1014750,6730607,6712712,665,16683,2486567,3230,1163991,3848593,2885135,393926,2675559,SRX666575,PRJNA257101,SRS671265,SAMN02947358,GEO,DOI: 10.1128/mBio.00193-13,23592263
SRR1532972,SRP045111,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,SRR1532972,CD4_lymphocyte,50,4,18474519,17071051,756351,8114841,8097312,695,23308,1866613,5852,1402070,1614896,1324788,369777,2348906,SRX666576,PRJNA257101,SRS671266,SAMN02947359,GEO,DOI: 10.1128/mBio.00193-13,23592263
SRR1532973,SRP045111,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,SRR1532973,CD4_lymphocyte,50,4,19039464,17393010,643739,8044414,8028597,688,21072,2116887,7712,1165918,2338992,1201718,247022,2249275,SRX666577,PRJNA257101,SRS671267,SAMN02947360,GEO,DOI: 10.1128/mBio.00193-13,23592263
SRR1532974,SRP045111,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,SRR1532974,Macrophage,50,11,26113239,8620283,414179,4419832,4393347,778,7702,667309,26531,57712,1950425,225291,54335,1211146,SRX666578,PRJNA257101,SRS671268,SAMN02947361,GEO,DOI: 10.1128/mBio.00193-13,23592263
SRR1532975,SRP045111,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,SRR1532975,Macrophage,50,11,16181396,10888222,670124,4075435,4022485,851,10272,929656,44379,118822,2270765,496780,120698,2821415,SRX666579,PRJNA257101,SRS671269,SAMN02947362,GEO,DOI: 10.1128/mBio.00193-13,23592263
SRR1592244,SRP048290,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Platelet,SRR1592244,Platelet,70,30,16212635,15712246,310729,6081345,6029769,700,7570,471557,780,129211,1027749,7143842,71463,778729,SRX716593,PRJNA262560,SRS712382,SAMN03083670,GEO,DOI: 10.1371/journal.pone.0129399,26121269
SRR1592245,SRP048290,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Platelet,SRR1592245,Platelet,70,30,13594963,12981606,353041,4029120,3976890,662,6227,615296,168,17491,1317120,6208460,94785,692939,SRX716594,PRJNA262560,SRS712383,SAMN03083671,GEO,DOI: 10.1371/journal.pone.0129399,26121269
SRR1592246,SRP048290,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Platelet,SRR1592246,Platelet,70,30,17214842,16954163,470264,3846322,3832772,629,7596,1443932,135,20608,1987567,8291644,152899,1203460,SRX716595,PRJNA262560,SRS712384,SAMN03083672,GEO,DOI: 10.1371/journal.pone.0129399,26121269
SRR1592247,SRP048290,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Platelet,SRR1592247,Platelet,70,30,25325847,24849741,673929,2665114,2650172,592,5888,1345232,124,54773,4302040,14534281,218967,1723322,SRX716596,PRJNA262560,SRS712386,SAMN03083673,GEO,DOI: 10.1371/journal.pone.0129399,26121269
SRR1592248,SRP048290,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Platelet,SRR1592248,Platelet,70,30,16161626,15583633,595413,1438608,1428715,524,4241,1266548,67,81350,3647224,7785837,173611,1186147,SRX716597,PRJNA262560,SRS712387,SAMN03083674,GEO,DOI: 10.1371/journal.pone.0129399,26121269
SRR1592249,SRP048290,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Platelet,SRR1592249,Platelet,70,30,28515834,27140466,775244,3637829,3608888,673,10598,2410237,122,34805,4805763,13394896,255356,2590860,SRX716598,PRJNA262560,SRS712388,SAMN03083675,GEO,DOI: 10.1371/journal.pone.0129399,26121269
SRR10063474,SRP220198,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Endothelial,No,Endothelial_cell_umbilical_vein,150,20,4914138,3867560,173736,613475,610733,421,1249,385735,6088,3573,851638,61007,26952,1917843,SRX6797383,PRJNA563721,SRS5339226,SAMN12687134,GEO,DOI: 10.1093/cvr/cvaa219,32683448
SRR1636959,SRP049449,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Stem,SRR1636959,Embryonic_stem_cell_H7,112,7,8779535,5572816,281803,3619585,3609255,580,2545,465047,4496,211495,503204,164491,123519,478434,SRX749222,PRJNA266045,SRS735201,SAMN03158665,GEO,DOI: 10.1073/pnas.1424042112,25964336
SRR10063475,SRP220198,NextSeq 500,miRNA-Seq,size fractionation,Endothelial,No,Endothelial_cell_umbilical_vein,150,20,22049089,19563585,1394701,7683289,7654514,657,12849,3552140,201268,112967,4691090,628442,184877,2496663,SRX6797384,PRJNA563721,SRS5339227,SAMN12687132,GEO,DOI: 10.1093/cvr/cvaa219,32683448
SRR10063476,SRP220198,NextSeq 500,miRNA-Seq,size fractionation,Endothelial,No,Endothelial_cell_umbilical_vein,150,20,15139180,13256027,1077693,3601339,3580439,556,6656,2739045,74453,83314,4329293,738992,153251,1529684,SRX6797385,PRJNA563721,SRS5339228,SAMN12687130,GEO,DOI: 10.1093/cvr/cvaa219,32683448
SRR11682464,SRP259975,NextSeq 500,miRNA-Seq,size fractionation,Endothelial,No,Endothelial_cell_umbilical_vein,65,20,21299196,15472958,688868,4568407,4547936,697,7157,1536233,43477,2570629,2232435,1277754,467254,2769612,SRX8243299,PRJNA630079,SRS6591935,SAMN14823711,GEO,DOI: 10.1038/s41598-020-78871-5,33311640
SRR11682465,SRP259975,NextSeq 500,miRNA-Seq,size fractionation,Endothelial,No,Endothelial_cell_umbilical_vein,65,20,18780328,13483180,554517,4031437,4012887,643,6385,1335168,38620,2239700,1961300,1147711,392287,2330572,SRX8243300,PRJNA630079,SRS6591936,SAMN14823710,GEO,DOI: 10.1038/s41598-020-78871-5,33311640
SRR11682466,SRP259975,NextSeq 500,miRNA-Seq,size fractionation,Endothelial,No,Endothelial_cell_umbilical_vein,65,20,17679828,12209617,425947,3429302,3412441,648,5558,1125150,32465,1954493,1873454,966903,354408,2467884,SRX8243301,PRJNA630079,SRS6591937,SAMN14823709,GEO,DOI: 10.1038/s41598-020-78871-5,33311640
SRR11682467,SRP259975,NextSeq 500,miRNA-Seq,size fractionation,Endothelial,No,Endothelial_cell_umbilical_vein,65,20,21736261,16054176,529997,4896776,4870597,670,7944,1492707,39187,2753501,2317267,1419173,463657,2663964,SRX8243302,PRJNA630079,SRS6591938,SAMN14823708,GEO,DOI: 10.1038/s41598-020-78871-5,33311640
SRR11682468,SRP259975,NextSeq 500,miRNA-Seq,size fractionation,Endothelial,No,Endothelial_cell_umbilical_vein,65,20,15778916,11504370,456683,3303321,3285686,643,5295,1006531,27174,1943357,1727372,974147,339883,2177290,SRX8243303,PRJNA630079,SRS6591939,SAMN14823707,GEO,DOI: 10.1038/s41598-020-78871-5,33311640
SRR11682469,SRP259975,NextSeq 500,miRNA-Seq,size fractionation,Endothelial,No,Endothelial_cell_umbilical_vein,65,20,21542513,15668588,527143,4704461,4680862,674,7518,1435017,37114,2665693,2387550,1367255,453107,2610873,SRX8243304,PRJNA630079,SRS6591940,SAMN14823706,GEO,DOI: 10.1038/s41598-020-78871-5,33311640
SRR12283474,SRP272971,NextSeq 550,miRNA-Seq,RANDOM,Endothelial,No,Endothelial_cell_umbilical_vein,92,20,8342252,7864904,704051,3963580,3942204,559,12381,458173,52921,724924,1004810,267523,591024,789568,SRX8786866,PRJNA607890,SRS7055513,SAMN15590614,IBIMA,-,-
SRR12283475,SRP272971,NextSeq 550,miRNA-Seq,RANDOM,Endothelial,No,Endothelial_cell_umbilical_vein,92,20,17215787,15625458,1617154,6668175,6623036,635,20983,671685,99520,1884658,2834410,801396,766276,1878355,SRX8786865,PRJNA607890,SRS7055513,SAMN15590614,IBIMA,-,-
SRR12283476,SRP272971,NextSeq 550,miRNA-Seq,RANDOM,Endothelial,No,Endothelial_cell_umbilical_vein,92,20,4577810,4241588,454125,2280571,2271177,507,8240,198933,27420,463142,432307,172791,205446,452738,SRX8786864,PRJNA607890,SRS7055513,SAMN15590614,IBIMA,-,-
SRR1664893,SRP050333,Illumina HiSeq 2000,ncRNA-Seq,size fractionation,RBC,SRR1664893,Red_blood_cell,51,49,17692965,17098600,128975,14938190,14935096,517,10661,81084,8,497,208243,1615870,3727,240320,SRX769817,PRJNA268835,SRS753967,SAMN03225413,GEO,DOI: 10.1186/s12864-015-2156-2,26573221
SRR1664894,SRP050333,Illumina HiSeq 2000,ncRNA-Seq,size fractionation,RBC,SRR1664894,Red_blood_cell,51,49,16713448,16356343,110797,14287188,14284568,497,21996,43166,0,508,166728,1646378,3600,186779,SRX769819,PRJNA268835,SRS753969,SAMN03225414,GEO,DOI: 10.1186/s12864-015-2156-2,26573221
SRR1664895,SRP050333,Illumina HiSeq 2000,ncRNA-Seq,size fractionation,RBC,SRR1664895,Red_blood_cell,51,49,31614208,31475833,173103,28180483,28174244,622,33700,117413,28,1027,251816,2469781,7016,414569,SRX769818,PRJNA268835,SRS753968,SAMN03225416,GEO,DOI: 10.1186/s12864-015-2156-2,26573221
SRR1664896,SRP050333,Illumina HiSeq 2000,ncRNA-Seq,size fractionation,RBC,SRR1664896,Red_blood_cell,51,49,9927231,9827320,60220,8928193,8927293,329,3005,14893,1,130,108641,634319,1446,136692,SRX769820,PRJNA268835,SRS753971,SAMN03225415,GEO,DOI: 10.1186/s12864-015-2156-2,26573221
SRR1664897,SRP050333,Illumina HiSeq 2000,ncRNA-Seq,size fractionation,RBC,SRR1664897,Red_blood_cell,51,49,21196809,20798327,140797,18676961,18673191,565,11034,41779,5,734,163301,1615594,6780,282139,SRX769821,PRJNA268835,SRS753970,SAMN03225412,GEO,DOI: 10.1186/s12864-015-2156-2,26573221
SRR12283477,SRP272971,NextSeq 550,miRNA-Seq,RANDOM,Endothelial,No,Endothelial_cell_umbilical_vein,92,20,4778917,4225239,676276,1014680,1005657,486,5441,199564,23550,526651,1302739,230431,239955,682228,SRX8786863,PRJNA607890,SRS7055513,SAMN15590614,IBIMA,-,-
SRR12283478,SRP272971,NextSeq 550,miRNA-Seq,RANDOM,Endothelial,No,Endothelial_cell_umbilical_vein,92,20,7707528,6179449,773274,3260453,3239447,567,12864,230615,47016,469283,809072,267397,65990,1016759,SRX8786862,PRJNA607890,SRS7055513,SAMN15590614,IBIMA,-,-
SRR12283479,SRP272971,NextSeq 550,miRNA-Seq,RANDOM,Endothelial,No,Endothelial_cell_umbilical_vein,92,20,8274932,7548155,516928,5176586,5160892,640,19629,322240,82674,434746,533862,224619,51070,702729,SRX8786861,PRJNA607890,SRS7055513,SAMN15590614,IBIMA,-,-
SRR12283480,SRP272971,NextSeq 550,miRNA-Seq,RANDOM,Endothelial,No,Endothelial_cell_umbilical_vein,92,20,12350618,10314922,881697,6110187,6083705,666,25128,403307,141349,585737,1173685,419345,84719,1371465,SRX8786860,PRJNA607890,SRS7055513,SAMN15590614,IBIMA,-,-
SRR12283481,SRP272971,NextSeq 550,miRNA-Seq,RANDOM,Endothelial,No,Endothelial_cell_umbilical_vein,92,20,6823185,5981277,652938,3382898,3361689,538,14272,208914,67919,436143,543920,233687,87066,1006458,SRX8786859,PRJNA607890,SRS7055513,SAMN15590614,IBIMA,-,-
SRR5027475,SRP093655,Illumina HiSeq 2000,RNA-Seq,cDNA,Endothelial,No,Endothelial_cell_umbilical_vein,22,20,8635607,4629837,78770,135393,128002,111,1,1800196,16,2107,354356,1746960,4899,585909,SRX2353578,PRJNA354289,SRS1803285,SAMN06026473,GEO,-,-
SRR5027488,SRP093655,Illumina HiSeq 2000,RNA-Seq,cDNA,Endothelial,No,Endothelial_cell_umbilical_vein,22,20,89597827,87831236,2698717,9285896,9240794,652,238087,4016048,196222,19870799,9651379,26710689,1223774,16638342,SRX2353591,PRJNA354289,SRS1803298,SAMN06026460,GEO,-,-
SRR5027489,SRP093655,Illumina HiSeq 2000,RNA-Seq,cDNA,Endothelial,No,Endothelial_cell_umbilical_vein,22,20,56659656,45590628,1066809,3033858,3022699,522,5952,2649173,6438,11183267,14569078,4588531,590476,8963855,SRX2353592,PRJNA354289,SRS1803299,SAMN06026459,GEO,-,-
SRR5224010,SRP098733,NextSeq 500,miRNA-Seq,size fractionation,Endothelial,No,Endothelial_cell_umbilical_vein,123,20,13790403,13126875,921194,5970644,5959906,670,6787,291805,53876,1042717,3451355,916994,162317,1230380,SRX2533191,PRJNA369614,SRS1953863,SAMN06290063,GEO,DOI: 10.1038/s41598-017-11487-4,28887500
SRR1708906,SRP051119,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,SRR1708906,Dendritic_cell,148,11,9554925,8883193,353242,6814473,6789466,724,7879,271952,32828,301741,378925,303254,61879,710262,SRX808002,PRJNA270244,SRS789427,SAMN03264466,GEO,DOI: 10.1371/journal.pgen.1005064,25793259
SRR1708907,SRP051119,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,SRR1708907,Dendritic_cell,148,11,7600117,7003404,264364,4887630,4869676,699,8648,531719,25943,251847,362733,431450,59269,444165,SRX808003,PRJNA270244,SRS789428,SAMN03264497,GEO,DOI: 10.1371/journal.pgen.1005064,25793259
SRR1708908,SRP051119,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,SRR1708908,Dendritic_cell,148,11,8613873,7984845,266688,5853518,5828107,705,7872,431338,22193,262372,429205,459198,71404,447745,SRX808004,PRJNA270244,SRS789429,SAMN03264479,GEO,DOI: 10.1371/journal.pgen.1005064,25793259
SRR1708909,SRP051119,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,SRR1708909,Dendritic_cell,148,11,9833352,8510802,360155,4455786,4409914,677,7445,841142,21090,521580,988322,1055321,108149,511967,SRX808005,PRJNA270244,SRS789430,SAMN03264492,GEO,DOI: 10.1371/journal.pgen.1005064,25793259
SRR1708910,SRP051119,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,SRR1708910,Dendritic_cell,148,11,10608242,9812917,312716,6911874,6883358,732,9942,788675,21007,440347,455528,379782,77240,728522,SRX808006,PRJNA270244,SRS789431,SAMN03264506,GEO,DOI: 10.1371/journal.pgen.1005064,25793259
SRR1708911,SRP051119,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,SRR1708911,Dendritic_cell,148,11,6430037,6061228,210096,4702267,4683257,678,5527,233902,17958,257806,230224,205727,60623,347194,SRX808007,PRJNA270244,SRS789432,SAMN03264468,GEO,DOI: 10.1371/journal.pgen.1005064,25793259
SRR1708912,SRP051119,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,SRR1708912,Dendritic_cell,148,11,8030392,7527827,291707,5770932,5742409,732,7419,233621,35060,203351,336884,235326,64892,640342,SRX808008,PRJNA270244,SRS789433,SAMN03264496,GEO,DOI: 10.1371/journal.pgen.1005064,25793259
SRR1708913,SRP051119,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,SRR1708913,Dendritic_cell,148,11,10509919,9951797,313681,7696537,7628556,746,11874,528211,25376,216885,405520,309856,63537,694001,SRX808009,PRJNA270244,SRS789434,SAMN03264511,GEO,DOI: 10.1371/journal.pgen.1005064,25793259
SRR1708914,SRP051119,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,SRR1708914,Dendritic_cell,148,11,7004041,6601633,208252,5380615,5319505,656,6264,148295,23777,248259,232203,235349,65757,261114,SRX808010,PRJNA270244,SRS789435,SAMN03264480,GEO,DOI: 10.1371/journal.pgen.1005064,25793259
SRR1708915,SRP051119,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,SRR1708915,Dendritic_cell,148,11,12227934,11090835,437592,8464359,8429028,777,9601,333654,21459,359410,461332,480463,89679,870878,SRX808011,PRJNA270244,SRS789436,SAMN03264494,GEO,DOI: 10.1371/journal.pgen.1005064,25793259
SRR1708916,SRP051119,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,SRR1708916,Dendritic_cell,148,11,10459858,9659268,310645,7642511,7606982,747,8265,257533,23737,355446,366348,299402,83371,622655,SRX808012,PRJNA270244,SRS789437,SAMN03264501,GEO,DOI: 10.1371/journal.pgen.1005064,25793259
SRR1708917,SRP051119,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,SRR1708917,Dendritic_cell,148,11,11627748,10928151,334454,9114526,9073031,800,8968,271293,29625,270631,419100,271892,66619,475497,SRX808013,PRJNA270244,SRS789438,SAMN03264486,GEO,DOI: 10.1371/journal.pgen.1005064,25793259
SRR1708918,SRP051119,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,SRR1708918,Dendritic_cell,148,11,7872123,7378337,211979,5738568,5717920,731,6771,203119,13639,151681,277772,602750,51798,332239,SRX808014,PRJNA270244,SRS789439,SAMN03264469,GEO,DOI: 10.1371/journal.pgen.1005064,25793259
