Run,SRA,Model,Assay,LibrarySelection,Class,Part of microRNAOme 1,CellType,batch used in the normalization approaches,group used in the normalization approaches,Total_reads,Total Filtered reads,Trimmed Reads (unique),All_miRNA_Reads,Filtered_miRNA_Reads,Unique_miRNAs,Hairpin miRNAs Reads,mature tRNA Reads,primary tRNA Reads,snoRNA Reads,rRNA Reads,Other ncRNA reads,mRNA Reads,Remaining Reads,Experiment,BioProject,Sample,BioSample,CenterName,DOI,PMID
SRR5755894,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD56_cell,158,13,5521004,4238887,227904,938622,932806,381,1171,370227,134,155576,228477,122789,20833,2401058,SRX2956074,PRJNA391912,SRS2313277,SAMN07277713,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755901,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD56_cell,158,13,9756787,8560394,224797,2300468,2294914,447,2406,3334339,199,143458,211522,109618,19458,2438926,SRX2956081,PRJNA391912,SRS2313284,SAMN07277706,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755908,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD56_cell,158,13,5881916,4987024,119968,945670,942612,365,615,1486585,45,73206,96821,52894,8416,2322772,SRX2956088,PRJNA391912,SRS2313291,SAMN07277857,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755915,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD56_cell,158,13,11558251,10946829,132522,1341998,1337948,433,845,6787565,66,80042,110736,73912,8995,2542670,SRX2956095,PRJNA391912,SRS2313298,SAMN07277391,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755922,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD56_cell,158,13,4450704,4126791,201168,1922188,1916982,454,3078,243411,214,224680,191267,103927,22769,1415257,SRX2956102,PRJNA391912,SRS2313305,SAMN07277384,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755929,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD56_cell,158,13,2718885,2620198,81631,585915,583439,302,760,58925,79,87294,87987,41736,7002,1750500,SRX2956109,PRJNA391912,SRS2313312,SAMN07277510,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755936,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD56_cell,158,13,12703920,12292277,456077,2017011,2009110,453,7470,5722468,313,369612,407773,251325,60319,3455986,SRX2956116,PRJNA391912,SRS2313318,SAMN07277503,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755943,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD56_cell,158,13,9159543,8386094,471308,2700288,2691204,499,15328,2148371,709,533905,330049,288871,62457,2306116,SRX2956123,PRJNA391912,SRS2313326,SAMN07277526,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755950,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD56_cell,158,13,2684553,2218735,105199,540521,539039,320,1136,135459,116,121767,105311,62800,10279,1241346,SRX2956130,PRJNA391912,SRS2313333,SAMN07277519,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755957,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD56_cell,158,13,3813211,3161688,98366,559448,557661,337,2686,892117,82,82946,87759,61651,8720,1466279,SRX2956137,PRJNA391912,SRS2313340,SAMN07277628,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755964,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD56_cell,158,13,4712401,4136829,135117,1189878,1187168,421,4852,1029205,132,169388,116115,131646,15182,1480431,SRX2956144,PRJNA391912,SRS2313347,SAMN07277621,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755971,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD56_cell,158,13,7347990,5675532,287750,2714133,2705622,496,3321,654905,362,207101,339293,135165,33028,1588224,SRX2956151,PRJNA391912,SRS2313354,SAMN07277614,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755978,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD56_cell,158,13,3523994,3189002,95039,1179227,1176288,453,992,514337,100,73386,100999,75141,10671,1234149,SRX2956158,PRJNA391912,SRS2313361,SAMN07277637,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755985,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD56_cell,158,13,6616652,5615985,150345,2356717,2352860,482,1359,293713,331,191108,214582,115381,18711,2424083,SRX2956165,PRJNA391912,SRS2313368,SAMN07277787,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755992,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD56_cell,158,13,7013689,5832413,173354,2211618,2206661,483,2043,1098965,232,121053,182326,100012,19701,2096463,SRX2956172,PRJNA391912,SRS2313375,SAMN07277779,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755999,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD56_cell,158,13,7149721,6658945,203728,3758448,3751978,562,2193,526185,401,298412,174525,173001,33016,1692764,SRX2956179,PRJNA391912,SRS2313382,SAMN07277771,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756006,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD56_cell,158,13,5237784,4680690,133479,2592035,2589144,509,2095,232980,389,238998,137551,116703,16756,1343183,SRX2956186,PRJNA391912,SRS2313390,SAMN07277844,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756012,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD56_cell,158,13,7346941,6557185,148541,2396753,2392982,498,1656,1330661,99,184615,190032,125276,17078,2311015,SRX2956192,PRJNA391912,SRS2313395,SAMN07277836,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756019,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD56_cell,158,13,2633634,2445649,49863,555678,554629,384,360,209619,21,35043,62957,61940,3469,1516562,SRX2956199,PRJNA391912,SRS2313402,SAMN07277829,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756026,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD56_cell,158,13,6252147,4544375,121895,1612961,1609847,442,1304,571928,137,97442,114725,78434,12266,2055178,SRX2956206,PRJNA391912,SRS2313410,SAMN07277822,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756032,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD56_cell,158,13,4486122,4103881,102183,1473797,1471280,441,948,479511,120,104137,111527,74598,10718,1848525,SRX2956212,PRJNA391912,SRS2313415,SAMN07277768,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756038,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD56_cell,158,13,6063969,4177736,139422,2017600,2013417,465,1276,156040,258,137795,188380,89200,16986,1570201,SRX2956218,PRJNA391912,SRS2313421,SAMN07277427,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756045,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD56_cell,158,13,3897665,3554352,79949,880060,878252,393,723,94987,130,89038,134661,48949,7474,2298330,SRX2956225,PRJNA391912,SRS2313428,SAMN07277418,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756052,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD56_cell,158,13,4557061,4009952,171631,1614656,1610306,431,2399,511806,167,156052,179087,103797,20258,1421730,SRX2956232,PRJNA391912,SRS2313435,SAMN07277410,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756059,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD56_cell,158,13,3217356,2921910,110374,1009923,1007487,373,833,148027,110,120591,113285,63460,11627,1454054,SRX2956239,PRJNA391912,SRS2313442,SAMN07277402,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756066,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD56_cell,158,13,13756085,10257362,520760,4235862,4224656,596,5310,1891982,547,505184,646783,328373,70244,2573077,SRX2956246,PRJNA391912,SRS2313449,SAMN07277395,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756073,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD56_cell,158,13,5115630,3566489,111014,1143498,1140061,413,970,118283,120,141482,129774,76985,14677,1940700,SRX2956253,PRJNA391912,SRS2313456,SAMN07277810,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756080,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD56_cell,158,13,9604813,7717326,277621,3525612,3517507,534,2631,564766,453,497364,550865,207574,47330,2320731,SRX2956260,PRJNA391912,SRS2313463,SAMN07277803,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756087,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD56_cell,158,13,3363636,2687799,103213,1178275,1175667,429,802,77533,123,133722,173822,59956,14591,1048975,SRX2956267,PRJNA391912,SRS2313470,SAMN07277796,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756094,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD56_cell,158,13,10075033,7966586,239632,4232421,4223661,560,3013,394724,562,396124,415379,176691,40811,2306861,SRX2956274,PRJNA391912,SRS2313477,SAMN07277793,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756101,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD56_cell,158,13,3834981,3137442,98667,1158571,1155827,425,1007,104479,197,106439,157125,61166,13058,1535400,SRX2956281,PRJNA391912,SRS2313484,SAMN07277758,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756108,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD56_cell,158,13,10297343,9952505,168194,3492889,3485486,560,1444,200775,399,361250,195429,178484,25993,5495842,SRX2956288,PRJNA391912,SRS2313491,SAMN07277750,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR10263423,SRP225193,NextSeq 500,RNA-Seq,cDNA,Immune,No,CD56_cell,160,13,7190130,6567061,471657,861586,855543,349,3337,1653662,1578,390962,1591597,736860,189004,1138475,SRX6979930,PRJNA576920,SRS5504926,SAMN13014696,GEO,DOI: 10.1038/s41587-021-00936-1,34140680
SRR10263424,SRP225193,NextSeq 500,RNA-Seq,cDNA,Immune,No,CD56_cell,160,13,7333145,6694600,491158,874339,868022,330,3309,1677619,1614,398165,1623356,754067,192626,1169505,SRX6979930,PRJNA576920,SRS5504926,SAMN13014696,GEO,DOI: 10.1038/s41587-021-00936-1,34140680
SRR10263425,SRP225193,NextSeq 500,RNA-Seq,cDNA,Immune,No,CD56_cell,160,13,7126054,6509286,467583,850700,844683,326,3202,1642202,1606,387556,1580228,728942,187894,1126956,SRX6979930,PRJNA576920,SRS5504926,SAMN13014696,GEO,DOI: 10.1038/s41587-021-00936-1,34140680
SRR10263426,SRP225193,NextSeq 500,RNA-Seq,cDNA,Immune,No,CD56_cell,160,13,7312425,6675072,485722,872901,866659,333,3313,1673632,1612,395447,1618417,750930,191322,1167498,SRX6979930,PRJNA576920,SRS5504926,SAMN13014696,GEO,DOI: 10.1038/s41587-021-00936-1,34140680
SRR1853804,SRP055936,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD8_lymphocyte,72,4,2679484,2252026,103434,721490,718160,280,2154,88569,660,671464,282193,187738,42715,255043,SRX907400,PRJNA277543,SRS866950,SAMN03393415,GEO,DOI: 10.1534/genetics.115.179176,26416483
SRR1853805,SRP055936,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD8_lymphocyte,72,4,2055513,1578222,72235,512689,510198,257,1822,68033,470,451886,196102,128030,26543,192647,SRX907401,PRJNA277543,SRS866949,SAMN03393420,GEO,DOI: 10.1534/genetics.115.179176,26416483
SRR5755814,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD8_lymphocyte,158,4,1362832,843011,39925,252083,251343,279,105,22805,28,74304,37367,24670,3387,428262,SRX2955994,PRJNA391912,SRS2313197,SAMN07277888,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755820,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD8_lymphocyte,158,4,2435623,1252319,36941,241416,240597,254,83,21698,28,74553,32960,25387,2119,854075,SRX2956000,PRJNA391912,SRS2313203,SAMN07277881,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755834,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD8_lymphocyte,158,4,1770395,1367021,50960,163232,161582,231,169,56260,33,55611,40711,21116,3360,1026529,SRX2956014,PRJNA391912,SRS2313217,SAMN07277870,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755841,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD8_lymphocyte,158,4,1295350,1148187,65411,139118,136842,218,152,25042,34,89765,30440,35582,10557,817497,SRX2956021,PRJNA391912,SRS2313224,SAMN07277847,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR060981,SRP002958,Illumina Genome Analyzer II,RNA-Seq,size fractionation,Immune,SRR060981,Centroblast,46,4,5816980,5647012,491301,3798350,3781135,595,4535,450334,92461,50805,52080,176127,140848,881472,SRX023946,PRJNA131879,SRS085440,SAMN00017487,GEO,DOI: 10.1016/j.immuni.2010.05.009,20605486
SRR060982,SRP002958,Illumina Genome Analyzer II,RNA-Seq,size fractionation,Immune,SRR060982,Centrocyte,46,4,5467515,5255765,470724,3363056,3349216,557,7263,432718,73275,94010,29083,140337,79404,1036619,SRX023947,PRJNA131879,SRS085441,SAMN00017488,GEO,DOI: 10.1016/j.immuni.2010.05.009,20605486
SRR060983,SRP002958,Illumina Genome Analyzer II,RNA-Seq,size fractionation,Immune,SRR060983,B_cell_pre_germinal_center,46,4,6774665,6692698,405660,4993188,4980100,594,5210,398437,94267,103342,38268,110952,40495,908539,SRX023948,PRJNA131879,SRS085442,SAMN00017489,GEO,DOI: 10.1016/j.immuni.2010.05.009,20605486
SRR060984,SRP002958,Illumina Genome Analyzer II,RNA-Seq,size fractionation,Immune,SRR060984,Plasma_cell,46,4,5760642,5634840,461615,3728641,3714155,528,3733,378079,42043,100700,139945,98642,45214,1097843,SRX023949,PRJNA131879,SRS085443,SAMN00017490,GEO,DOI: 10.1016/j.immuni.2010.05.009,20605486
SRR060985,SRP002958,Illumina Genome Analyzer II,RNA-Seq,size fractionation,Immune,SRR060985,B_cell_naive,46,4,5207938,5150077,297922,3931937,3927283,425,3268,123889,32048,146161,27734,80086,9891,795063,SRX023950,PRJNA131879,SRS085444,SAMN00017491,GEO,DOI: 10.1016/j.immuni.2010.05.009,20605486
SRR5755855,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD8_lymphocyte,158,4,1743287,1681857,117379,241415,237251,254,481,130669,37,162340,53166,63153,17961,1012635,SRX2956035,PRJNA391912,SRS2313238,SAMN07277854,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755862,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD8_lymphocyte,158,4,2650204,2572426,150455,765491,763457,346,1806,323179,100,518280,130657,203086,35738,594089,SRX2956042,PRJNA391912,SRS2313245,SAMN07277693,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755869,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD8_lymphocyte,158,4,2753372,1898472,87282,183713,182442,277,325,102840,52,102798,86704,61090,10741,1350209,SRX2956049,PRJNA391912,SRS2313252,SAMN07277686,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755876,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD8_lymphocyte,158,4,2340952,2211051,86481,514868,513384,338,429,324536,59,196874,101501,75873,11306,985605,SRX2956056,PRJNA391912,SRS2313259,SAMN07277679,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755883,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD8_lymphocyte,158,4,1960455,1798349,41082,115670,114925,212,283,333385,12,41770,34620,19308,2341,1250960,SRX2956063,PRJNA391912,SRS2313266,SAMN07277724,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755890,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD8_lymphocyte,158,4,4454967,3881998,305459,593804,586948,334,1118,571665,78,224853,134621,129059,44329,2182471,SRX2956070,PRJNA391912,SRS2313273,SAMN07277717,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755897,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD8_lymphocyte,158,4,4637050,4011554,93095,541020,538743,335,590,1272855,59,122902,67103,50899,5960,1950166,SRX2956077,PRJNA391912,SRS2313280,SAMN07277710,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755904,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD8_lymphocyte,158,4,4996373,4161412,113801,511116,508202,326,503,1515656,47,129348,94025,54384,8629,1847704,SRX2956084,PRJNA391912,SRS2313287,SAMN07277862,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755911,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD8_lymphocyte,158,4,5726309,5294000,96091,650738,647844,350,330,2563328,41,147816,90646,58271,6795,1776035,SRX2956091,PRJNA391912,SRS2313294,SAMN07277394,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755918,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD8_lymphocyte,158,4,4301909,4099219,181369,1057697,1053228,398,3427,264418,186,446794,155085,132346,22701,2016565,SRX2956098,PRJNA391912,SRS2313301,SAMN07277388,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755925,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD8_lymphocyte,158,4,4267384,4084883,138781,1177230,1173470,411,1212,99995,283,524663,184125,123029,15432,1958914,SRX2956105,PRJNA391912,SRS2313308,SAMN07277514,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755932,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD8_lymphocyte,158,4,7544662,7375346,168846,414501,410401,316,2209,3415431,105,230319,180898,95533,18464,3017886,SRX2956112,PRJNA391912,SRS2313315,SAMN07277507,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755939,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD8_lymphocyte,158,4,10075436,9820891,673125,2273968,2262720,464,16702,2872897,528,1165872,456835,391953,107748,2534388,SRX2956119,PRJNA391912,SRS2313323,SAMN07277500,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755946,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD8_lymphocyte,158,4,3640269,3219647,164346,687601,685146,323,1825,126521,219,396131,146073,138878,17420,1704979,SRX2956126,PRJNA391912,SRS2313328,SAMN07277523,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755953,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD8_lymphocyte,158,4,5535173,5169105,296422,910951,906523,387,15777,1656602,394,453078,215243,227805,41120,1648135,SRX2956133,PRJNA391912,SRS2313336,SAMN07277632,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755960,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD8_lymphocyte,158,4,4349108,3628997,124987,742821,740618,334,7552,717288,127,356688,121292,144525,16096,1522608,SRX2956140,PRJNA391912,SRS2313343,SAMN07277625,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755967,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD8_lymphocyte,158,4,4200633,3823245,190899,530143,527625,316,8426,946134,153,352371,145342,152585,26677,1661414,SRX2956147,PRJNA391912,SRS2313350,SAMN07277618,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755974,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD8_lymphocyte,158,4,4581018,4143645,119059,1054713,1051470,460,1417,976252,130,195147,126386,101835,13521,1674244,SRX2956154,PRJNA391912,SRS2313357,SAMN07277641,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755981,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD8_lymphocyte,158,4,6802691,4468432,140885,1697798,1694347,450,741,191722,313,416163,187980,144033,18971,1810711,SRX2956161,PRJNA391912,SRS2313364,SAMN07277634,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755988,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD8_lymphocyte,158,4,7401906,4414036,109857,819828,815890,400,941,1002559,110,154961,105971,67180,10661,2251825,SRX2956168,PRJNA391912,SRS2313370,SAMN07277783,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755995,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD8_lymphocyte,158,4,6505057,5689886,187178,2088961,2085188,549,1075,395750,537,588083,199267,193869,32866,2189478,SRX2956175,PRJNA391912,SRS2313378,SAMN07277776,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756002,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD8_lymphocyte,158,4,3472033,2945425,88544,982745,980953,410,510,120417,240,327690,104428,88927,11338,1309130,SRX2956182,PRJNA391912,SRS2313385,SAMN07277840,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756008,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD8_lymphocyte,158,4,3826746,3581066,72039,720715,719247,382,307,264077,38,158345,124961,65087,6833,2240703,SRX2956188,PRJNA391912,SRS2313391,SAMN07277842,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756015,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD8_lymphocyte,158,4,2925405,2482756,48409,322948,321876,334,144,186924,17,61508,58368,35831,3007,1814009,SRX2956195,PRJNA391912,SRS2313398,SAMN07277833,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756022,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD8_lymphocyte,158,4,4810305,3582335,96423,979641,977457,393,572,308572,85,221239,101632,81519,9960,1879115,SRX2956202,PRJNA391912,SRS2313405,SAMN07277826,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756028,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD8_lymphocyte,158,4,3508499,3314901,66077,667152,665817,373,237,65808,75,163237,103892,59508,6973,2248019,SRX2956208,PRJNA391912,SRS2313411,SAMN07277820,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756034,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD8_lymphocyte,158,4,13093703,10585654,311777,4270982,4263215,562,2288,549610,936,1297108,489241,372140,56208,3547141,SRX2956214,PRJNA391912,SRS2313417,SAMN07277766,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756041,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD8_lymphocyte,158,4,4466449,4055032,113678,830023,827868,412,814,218278,187,215777,167496,85563,13207,2523687,SRX2956221,PRJNA391912,SRS2313424,SAMN07277423,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756048,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD8_lymphocyte,158,4,11709849,5894984,239165,1792026,1782208,448,3288,886098,290,513537,214078,199173,38793,2247701,SRX2956228,PRJNA391912,SRS2313431,SAMN07277415,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756055,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD8_lymphocyte,158,4,4740746,3548355,168883,959705,955792,373,1763,460133,195,346577,146871,119342,21772,1491997,SRX2956235,PRJNA391912,SRS2313438,SAMN07277407,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756069,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD8_lymphocyte,158,4,7158074,5501267,220367,1863311,1856822,425,2168,442001,186,665696,257446,221206,34944,2014309,SRX2956249,PRJNA391912,SRS2313452,SAMN07277814,GEO,DOI: 10.1093/nar/gkx706,28934507
